month,year,pf_id,status,local_time,op_months,fixed_price,avg_energy_MWh,degradation_factor,revenue,opex,interest,debt_repay,gross_cf,tax,after_tax_fcf,token_cf_75pct,distribution,nav_contribution,curtailment,contracted_price
383,31.92,17,POST,155,143,254.5,105.43,0.942016,25275770.0,1666667.0,1666667.0,2222222.0,19720214.0,4338447.0,15381767.0,11536325.0,11536325.0,868537556.0,0,254.5
383,31.92,18,POST,143,131,275.19,105.43,0.94675,27468016.0,1666667.0,1666667.0,2222222.0,21912461.0,4820741.0,17091719.0,12818789.0,12818789.0,1065363339.0,0,275.19
383,31.92,19,POST,131,119,279.89,105.43,0.951508,28076617.0,1666667.0,1666667.0,2222222.0,22521062.0,4954634.0,17566428.0,13174821.0,13174821.0,1194305226.0,0,279.89
383,31.92,20,POST,119,107,247.51,105.43,0.956289,24953958.0,1666667.0,1666667.0,2222222.0,19398402.0,4267648.0,15130754.0,11348065.0,11348065.0,1111234324.0,0,247.51
383,31.92,21,POST,107,95,233.41,105.43,0.961094,23650545.0,1666667.0,1666667.0,2222222.0,18094990.0,3980898.0,14114092.0,10585569.0,10585569.0,1110828624.0,0,233.41
383,31.92,22,POST,95,83,236.52,105.43,0.965924,24086281.0,1666667.0,1666667.0,2222222.0,18530726.0,4076760.0,14453966.0,10840474.0,10840474.0,1210963244.0,0,236.52
383,31.92,23,POST,83,71,245.86,105.43,0.970778,25162993.0,1666667.0,1666667.0,2222222.0,19607438.0,4313636.0,15293801.0,11470351.0,11470351.0,1356281494.0,0,245.86
383,31.92,24,POST,71,59,254.33,105.43,0.975656,26160160.0,1666667.0,1666667.0,2222222.0,20604604.0,4533013.0,16071591.0,12053694.0,12053694.0,1501320813.0,0,254.33
383,31.92,25,POST,59,47,225.74,105.43,0.980559,23336539.0,1666667.0,1666667.0,2222222.0,17780983.0,3911816.0,13869167.0,10401875.0,10401875.0,1358991591.0,0,225.74
383,31.92,26,POST,47,35,219.26,105.43,0.985486,22780365.0,1666667.0,1666667.0,2222222.0,17224809.0,3789458.0,13435351.0,10076514.0,10076514.0,1375844532.0,0,219.26
383,31.92,27,POST,35,23,209.69,105.43,0.990439,21895901.0,1666667.0,1666667.0,2222222.0,16340345.0,3594876.0,12745469.0,9559102.0,9559102.0,1359638490.0,0,209.69
383,31.92,28,POST,23,11,226.99,105.43,0.995416,23820977.0,1666667.0,1666667.0,2222222.0,18265421.0,4018393.0,14247029.0,10685272.0,10685272.0,1578675168.0,0,226.99
383,31.92,29,PRE,11,0,249.21,105.43,1.0,26273915.0,1666667.0,1666667.0,2222222.0,20718359.0,4558039.0,16160320.0,12120240.0,0.0,1825500390.0,0,
384,32.0,9,POST,252,240,216.44,104.85,0.90461,20528360.0,1666667.0,1666667.0,0.0,17195027.0,3782906.0,13412121.0,10059091.0,0.0,0.0,0,216.44
384,32.0,10,POST,240,228,251.22,104.85,0.909156,23947305.0,1666667.0,1666667.0,0.0,20613971.0,4535074.0,16078898.0,12059173.0,12059173.0,128128780.0,0,251.22
384,32.0,11,POST,228,216,270.52,104.85,0.913725,25916148.0,1666667.0,1666667.0,0.0,22582815.0,4968219.0,17614595.0,13210947.0,13210947.0,275393628.0,0,270.52
384,32.0,12,POST,216,204,267.81,104.85,0.918316,25785312.0,1666667.0,1666667.0,0.0,22451978.0,4939435.0,17512543.0,13134407.0,13134407.0,402966968.0,0,267.81
384,32.0,13,POST,204,192,265.18,104.85,0.922931,25660442.0,1666667.0,1666667.0,0.0,22327109.0,4911964.0,17415145.0,13061359.0,13061359.0,524349334.0,0,265.18
384,32.0,14,POST,192,180,267.36,104.85,0.927569,26001949.0,1666667.0,1666667.0,0.0,22668616.0,4987095.0,17681520.0,13261140.0,13261140.0,653197832.0,0,267.36
384,32.0,15,POST,180,168,266.86,104.85,0.93223,26082978.0,1666667.0,1666667.0,2222222.0,20527423.0,4516033.0,16011390.0,12008542.0,12008542.0,696856946.0,0,266.86
384,32.0,16,POST,168,156,258.82,104.85,0.936915,25424818.0,1666667.0,1666667.0,2222222.0,19869262.0,4371238.0,15498024.0,11623518.0,11623518.0,772738564.0,0,258.82
384,32.0,17,POST,156,144,254.5,104.85,0.941623,25126224.0,1666667.0,1666667.0,2222222.0,19570669.0,4305547.0,15265121.0,11448841.0,11448841.0,854338140.0,0,254.5
384,32.0,18,POST,144,132,275.19,104.85,0.946355,27305500.0,1666667.0,1666667.0,2222222.0,21749945.0,4784988.0,16964957.0,12723718.0,12723718.0,1049306786.0,0,275.19
384,32.0,19,POST,132,120,279.89,104.85,0.95111,27910500.0,1666667.0,1666667.0,2222222.0,22354945.0,4918088.0,17436857.0,13077643.0,13077643.0,1177414146.0,0,279.89
384,32.0,20,POST,120,108,247.51,104.85,0.95589,24806316.0,1666667.0,1666667.0,2222222.0,19250761.0,4235167.0,15015593.0,11261695.0,11261695.0,1096064265.0,0,247.51
384,32.0,21,POST,108,96,233.41,104.85,0.960693,23510616.0,1666667.0,1666667.0,2222222.0,17955060.0,3950113.0,14004947.0,10503710.0,10503710.0,1096198190.0,0,233.41
384,32.0,22,POST,96,84,236.52,104.85,0.965521,23943773.0,1666667.0,1666667.0,2222222.0,18388218.0,4045408.0,14342810.0,10757107.0,10757107.0,1195680139.0,0,236.52
384,32.0,23,POST,84,72,245.86,104.85,0.970373,25014115.0,1666667.0,1666667.0,2222222.0,19458560.0,4280883.0,15177676.0,11383257.0,11383257.0,1339883554.0,0,245.86
384,32.0,24,POST,72,60,254.33,104.85,0.975249,26005382.0,1666667.0,1666667.0,2222222.0,20449826.0,4498962.0,15950865.0,11963148.0,11963148.0,1483851747.0,0,254.33
384,32.0,25,POST,60,48,225.74,104.85,0.98015,23198467.0,1666667.0,1666667.0,2222222.0,17642912.0,3881441.0,13761471.0,10321103.0,10321103.0,1343277858.0,0,225.74
384,32.0,26,POST,48,36,219.26,104.85,0.985075,22645584.0,1666667.0,1666667.0,2222222.0,17090028.0,3759806.0,13330222.0,9997666.0,9997666.0,1360246733.0,0,219.26
384,32.0,27,POST,36,24,209.69,104.85,0.990025,21766352.0,1666667.0,1666667.0,2222222.0,16210797.0,3566375.0,12644421.0,9483316.0,9483316.0,1344427189.0,0,209.69
384,32.0,28,POST,24,12,226.99,104.85,0.995,23680039.0,1666667.0,1666667.0,2222222.0,18124483.0,3987386.0,14137097.0,10602823.0,10602823.0,1561700687.0,0,226.99
384,32.0,29,POST,12,0,251.83,104.85,1.0,26403393.0,1666667.0,1666667.0,2222222.0,20847838.0,4586524.0,16261313.0,12195985.0,12195985.0,1861534431.0,0,251.83
385,32.08,10,POST,241,229,251.22,103.66,0.908777,23666698.0,1666667.0,1666667.0,0.0,20333365.0,4473340.0,15860025.0,11895019.0,11895019.0,116039161.0,0,251.22
385,32.08,11,POST,229,217,270.52,103.66,0.913343,25612471.0,1666667.0,1666667.0,0.0,22279138.0,4901410.0,17377728.0,13033296.0,13033296.0,260784881.0,0,270.52
385,32.08,12,POST,217,205,267.81,103.66,0.917933,25483168.0,1666667.0,1666667.0,0.0,22149835.0,4872964.0,17276871.0,12957653.0,12957653.0,387110755.0,0,267.81
385,32.08,13,POST,205,193,265.18,103.66,0.922546,25359762.0,1666667.0,1666667.0,0.0,22026429.0,4845814.0,17180614.0,12885461.0,12885461.0,507301405.0,0,265.18
385,32.08,14,POST,193,181,267.36,103.66,0.927182,25697267.0,1666667.0,1666667.0,0.0,22363934.0,4920065.0,17443868.0,13082901.0,13082901.0,634656290.0,0,267.36
385,32.08,15,POST,181,169,266.86,103.66,0.931841,25777347.0,1666667.0,1666667.0,2222222.0,20221791.0,4448794.0,15772997.0,11829748.0,11829748.0,677980738.0,0,266.86
385,32.08,16,POST,169,157,258.82,103.66,0.936523,25126898.0,1666667.0,1666667.0,2222222.0,19571343.0,4305695.0,15265647.0,11449236.0,11449236.0,753226751.0,0,258.82
385,32.08,17,POST,157,145,254.5,103.66,0.94123,24831804.0,1666667.0,1666667.0,2222222.0,19276248.0,4240775.0,15035474.0,11276605.0,11276605.0,833963932.0,0,254.5
385,32.08,18,POST,145,133,275.19,103.66,0.945959,26985544.0,1666667.0,1666667.0,2222222.0,21429988.0,4714597.0,16715391.0,12536543.0,12536543.0,1025810988.0,0,275.19
385,32.08,19,POST,133,121,279.89,103.66,0.950713,27583455.0,1666667.0,1666667.0,2222222.0,22027899.0,4846138.0,17181761.0,12886321.0,12886321.0,1152201238.0,0,279.89
385,32.08,20,POST,121,109,247.51,103.66,0.95549,24515644.0,1666667.0,1666667.0,2222222.0,18960089.0,4171220.0,14788869.0,11091652.0,11091652.0,1072883570.0,0,247.51
385,32.08,21,POST,109,97,233.41,103.66,0.960292,23235126.0,1666667.0,1666667.0,2222222.0,17679571.0,3889506.0,13790065.0,10342549.0,10342549.0,1073413573.0,0,233.41
385,32.08,22,POST,97,85,236.52,103.66,0.965117,23663208.0,1666667.0,1666667.0,2222222.0,18107653.0,3983684.0,14123969.0,10592977.0,10592977.0,1171540004.0,0,236.52
385,32.08,23,POST,85,73,245.86,103.66,0.969967,24721008.0,1666667.0,1666667.0,2222222.0,19165453.0,4216400.0,14949053.0,11211790.0,11211790.0,1313675295.0,0,245.86
385,32.08,24,POST,73,61,254.33,103.66,0.974841,25700660.0,1666667.0,1666667.0,2222222.0,20145104.0,4431923.0,15713181.0,11784886.0,11784886.0,1455624150.0,0,254.33
385,32.08,25,POST,61,49,225.74,103.66,0.97974,22926635.0,1666667.0,1666667.0,2222222.0,17371080.0,3821638.0,13549442.0,10162082.0,10162082.0,1317485453.0,0,225.74
385,32.08,26,POST,49,37,219.26,103.66,0.984663,22380231.0,1666667.0,1666667.0,2222222.0,16824675.0,3701429.0,13123247.0,9842435.0,9842435.0,1334356025.0,0,219.26
385,32.08,27,POST,37,25,209.69,103.66,0.989612,21511302.0,1666667.0,1666667.0,2222222.0,15955746.0,3510264.0,12445482.0,9334111.0,9334111.0,1318900443.0,0,209.69
385,32.08,28,POST,25,13,226.99,103.66,0.994584,23402564.0,1666667.0,1666667.0,2222222.0,17847009.0,3926342.0,13920667.0,10440500.0,10440500.0,1533059156.0,0,226.99
385,32.08,29,POST,13,1,251.83,103.66,0.999582,26094007.0,1666667.0,1666667.0,2222222.0,20538452.0,4518459.0,16019992.0,12014994.0,12014994.0,1828638195.0,0,251.83
385,32.08,30,PRE,1,0,252.73,103.66,1.0,26198711.0,1666667.0,1666667.0,2222222.0,20643156.0,4541494.0,16101662.0,12076246.0,0.0,1694176893.0,0,
386,32.17,10,POST,242,230,251.22,103.87,0.908397,23704591.0,1666667.0,1666667.0,0.0,20371258.0,4481677.0,15889581.0,11917186.0,11917186.0,105857088.0,0,251.22
386,32.17,11,POST,230,218,270.52,103.87,0.912962,25653479.0,1666667.0,1666667.0,0.0,22320146.0,4910432.0,17409714.0,13057285.0,13057285.0,250304188.0,0,270.52
386,32.17,12,POST,218,206,267.81,103.87,0.91755,25523969.0,1666667.0,1666667.0,0.0,22190636.0,4881940.0,17308696.0,12981522.0,12981522.0,377337818.0,0,267.81
386,32.17,13,POST,206,194,265.18,103.87,0.92216,25400365.0,1666667.0,1666667.0,0.0,22067032.0,4854747.0,17212285.0,12909214.0,12909214.0,498199866.0,0,265.18
386,32.17,14,POST,194,182,267.36,103.87,0.926794,25738411.0,1666667.0,1666667.0,0.0,22405078.0,4929117.0,17475960.0,13106970.0,13106970.0,626012955.0,0,267.36
386,32.17,15,POST,182,170,266.86,103.87,0.931452,25818619.0,1666667.0,1666667.0,2222222.0,20263063.0,4457874.0,15805189.0,11853892.0,11853892.0,670819679.0,0,266.86
386,32.17,16,POST,170,158,258.82,103.87,0.936132,25167129.0,1666667.0,1666667.0,2222222.0,19611573.0,4314546.0,15297027.0,11472770.0,11472770.0,746808694.0,0,258.82
386,32.17,17,POST,158,146,254.5,103.87,0.940836,24871562.0,1666667.0,1666667.0,2222222.0,19316006.0,4249521.0,15066485.0,11299864.0,11299864.0,828123671.0,0,254.5
386,32.17,18,POST,146,134,275.19,103.87,0.945564,27028750.0,1666667.0,1666667.0,2222222.0,21473194.0,4724103.0,16749092.0,12561819.0,12561819.0,1019778444.0,0,275.19
386,32.17,19,POST,134,122,279.89,103.87,0.950316,27627618.0,1666667.0,1666667.0,2222222.0,22072063.0,4855854.0,17216209.0,12912157.0,12912157.0,1146483264.0,0,279.89
386,32.17,20,POST,122,110,247.51,103.87,0.955091,24554896.0,1666667.0,1666667.0,2222222.0,18999341.0,4179855.0,14819486.0,11114614.0,11114614.0,1068440023.0,0,247.51
386,32.17,21,POST,110,98,233.41,103.87,0.959891,23272328.0,1666667.0,1666667.0,2222222.0,17716772.0,3897690.0,13819082.0,10364312.0,10364312.0,1069676548.0,0,233.41
386,32.17,22,POST,98,86,236.52,103.87,0.964714,23701095.0,1666667.0,1666667.0,2222222.0,18145540.0,3992019.0,14153521.0,10615141.0,10615141.0,1168064855.0,0,236.52
386,32.17,23,POST,86,74,245.86,103.87,0.969562,24760589.0,1666667.0,1666667.0,2222222.0,19205033.0,4225107.0,14979926.0,11234945.0,11234945.0,1310332805.0,0,245.86
386,32.17,24,POST,74,62,254.33,103.87,0.974434,25741809.0,1666667.0,1666667.0,2222222.0,20186253.0,4440976.0,15745278.0,11808958.0,11808958.0,1452450475.0,0,254.33
386,32.17,25,POST,62,50,225.74,103.87,0.979331,22963343.0,1666667.0,1666667.0,2222222.0,17407788.0,3829713.0,13578074.0,10183556.0,10183556.0,1315148163.0,0,225.74
386,32.17,26,POST,50,38,219.26,103.87,0.984252,22416063.0,1666667.0,1666667.0,2222222.0,16860508.0,3709312.0,13151196.0,9863397.0,9863397.0,1332403784.0,0,219.26
386,32.17,27,POST,38,26,209.69,103.87,0.989198,21545743.0,1666667.0,1666667.0,2222222.0,15990188.0,3517841.0,12472346.0,9354260.0,9354260.0,1317351333.0,0,209.69
386,32.17,28,POST,26,14,226.99,103.87,0.994169,23440034.0,1666667.0,1666667.0,2222222.0,17884478.0,3934585.0,13949893.0,10462420.0,10462420.0,1531521917.0,0,226.99
386,32.17,29,POST,14,2,251.83,103.87,0.999165,26135786.0,1666667.0,1666667.0,2222222.0,20580231.0,4527651.0,16052580.0,12039435.0,12039435.0,1827062161.0,0,251.83
386,32.17,30,PRE,2,0,252.69,103.87,1.0,26246930.0,1666667.0,1666667.0,2222222.0,20691375.0,4552102.0,16139272.0,12104454.0,0.0,1715050843.0,0,
387,32.25,10,POST,243,231,251.22,104.24,0.908018,23779140.0,1666667.0,1666667.0,0.0,20445806.0,4498077.0,15947729.0,11960797.0,11960797.0,95774285.0,0,251.22
387,32.25,11,POST,231,219,270.52,104.24,0.912581,25734157.0,1666667.0,1666667.0,0.0,22400824.0,4928181.0,17472643.0,13104482.0,13104482.0,240173178.0,0,270.52
387,32.25,12,POST,219,207,267.81,104.24,0.917166,25604240.0,1666667.0,1666667.0,0.0,22270906.0,4899599.0,17371307.0,13028480.0,13028480.0,368145141.0,0,267.81
387,32.25,13,POST,207,195,265.18,104.24,0.921775,25480247.0,1666667.0,1666667.0,0.0,22146914.0,4872321.0,17274593.0,12955944.0,12955944.0,489898274.0,0,265.18
387,32.25,14,POST,195,183,267.36,104.24,0.926407,25819356.0,1666667.0,1666667.0,0.0,22486022.0,4946925.0,17539097.0,13154323.0,13154323.0,618397134.0,0,267.36
387,32.25,15,POST,183,171,266.86,104.24,0.931063,25899816.0,1666667.0,1666667.0,2222222.0,20344260.0,4475737.0,15868523.0,11901392.0,11901392.0,664901821.0,0,266.86
387,32.25,16,POST,171,159,258.82,104.24,0.935741,25246277.0,1666667.0,1666667.0,2222222.0,19690721.0,4331959.0,15358763.0,11519072.0,11519072.0,741799237.0,0,258.82
387,32.25,17,POST,159,147,254.5,104.24,0.940444,24949780.0,1666667.0,1666667.0,2222222.0,19394225.0,4266729.0,15127495.0,11345621.0,11345621.0,823862694.0,0,254.5
387,32.25,18,POST,147,135,275.19,104.24,0.945169,27113753.0,1666667.0,1666667.0,2222222.0,21558197.0,4742803.0,16815394.0,12611545.0,12611545.0,1015657568.0,0,275.19
387,32.25,19,POST,135,123,279.89,104.24,0.949919,27714505.0,1666667.0,1666667.0,2222222.0,22158949.0,4874969.0,17283980.0,12962985.0,12962985.0,1142912273.0,0,279.89
387,32.25,20,POST,123,111,247.51,104.24,0.954692,24632119.0,1666667.0,1666667.0,2222222.0,19076563.0,4196844.0,14879719.0,11159790.0,11159790.0,1066070796.0,0,247.51
387,32.25,21,POST,111,99,233.41,104.24,0.95949,23345517.0,1666667.0,1666667.0,2222222.0,17789961.0,3913792.0,13876170.0,10407127.0,10407127.0,1068057015.0,0,233.41
387,32.25,22,POST,99,87,236.52,104.24,0.964311,23775633.0,1666667.0,1666667.0,2222222.0,18220078.0,4008417.0,14211660.0,10658745.0,10658745.0,1166894687.0,0,236.52
387,32.25,23,POST,87,75,245.86,104.24,0.969157,24838459.0,1666667.0,1666667.0,2222222.0,19282903.0,4242239.0,15040664.0,11280498.0,11280498.0,1309547910.0,0,245.86
387,32.25,24,POST,75,63,254.33,104.24,0.974027,25822764.0,1666667.0,1666667.0,2222222.0,20267209.0,4458786.0,15808423.0,11856317.0,11856317.0,1452085923.0,0,254.33
387,32.25,25,POST,63,51,225.74,104.24,0.978922,23035561.0,1666667.0,1666667.0,2222222.0,17480005.0,3845601.0,13634404.0,10225803.0,10225803.0,1315446853.0,0,225.74
387,32.25,26,POST,51,39,219.26,104.24,0.983841,22486560.0,1666667.0,1666667.0,2222222.0,16931004.0,3724821.0,13206183.0,9904637.0,9904637.0,1333146974.0,0,219.26
387,32.25,27,POST,39,27,209.69,104.24,0.988785,21613502.0,1666667.0,1666667.0,2222222.0,16057947.0,3532748.0,12525199.0,9393899.0,9393899.0,1318506657.0,0,209.69
387,32.25,28,POST,27,15,226.99,104.24,0.993754,23513751.0,1666667.0,1666667.0,2222222.0,17958195.0,3950803.0,14007392.0,10505544.0,10505544.0,1533045896.0,0,226.99
387,32.25,29,POST,15,3,251.83,104.24,0.998748,26217981.0,1666667.0,1666667.0,2222222.0,20662425.0,4545734.0,16116692.0,12087519.0,12087519.0,1829027722.0,0,251.83
387,32.25,30,PRE,3,0,254.01,104.24,1.0,26478202.0,1666667.0,1666667.0,2222222.0,20922647.0,4602982.0,16319664.0,12239748.0,0.0,1749919301.0,0,
388,32.33,10,POST,244,232,251.22,105.46,0.907638,24047718.0,1666667.0,1666667.0,0.0,20714385.0,4557165.0,16157220.0,12117915.0,12117915.0,86390276.0,0,251.22
388,32.33,11,POST,232,220,270.52,105.46,0.912199,26024817.0,1666667.0,1666667.0,0.0,22691483.0,4992126.0,17699357.0,13274518.0,13274518.0,232074556.0,0,270.52
388,32.33,12,POST,220,208,267.81,105.46,0.916783,25893432.0,1666667.0,1666667.0,0.0,22560098.0,4963222.0,17596877.0,13197658.0,13197658.0,362196617.0,0,267.81
388,32.33,13,POST,208,196,265.18,105.46,0.92139,25768039.0,1666667.0,1666667.0,0.0,22434705.0,4935635.0,17499070.0,13124303.0,13124303.0,485995411.0,0,265.18
388,32.33,14,POST,196,184,267.36,105.46,0.92602,26110978.0,1666667.0,1666667.0,0.0,22777644.0,5011082.0,17766563.0,13324922.0,13324922.0,616379959.0,0,267.36
388,32.33,15,POST,184,172,266.86,105.46,0.930674,26192347.0,1666667.0,1666667.0,2222222.0,20636791.0,4540094.0,16096697.0,12072523.0,12072523.0,665705403.0,0,266.86
388,32.33,16,POST,172,160,258.82,105.46,0.935351,25531426.0,1666667.0,1666667.0,2222222.0,19975871.0,4394692.0,15581179.0,11685884.0,11685884.0,744376576.0,0,258.82
388,32.33,17,POST,160,148,254.5,105.46,0.940051,25231581.0,1666667.0,1666667.0,2222222.0,19676025.0,4328726.0,15347300.0,11510475.0,11510475.0,828084612.0,0,254.5
388,32.33,18,POST,148,136,275.19,105.46,0.944775,27419995.0,1666667.0,1666667.0,2222222.0,21864439.0,4810177.0,17054262.0,12790697.0,12790697.0,1021786381.0,0,275.19
388,32.33,19,POST,136,124,279.89,105.46,0.949522,28027532.0,1666667.0,1666667.0,2222222.0,22471976.0,4943835.0,17528141.0,13146106.0,13146106.0,1150834349.0,0,279.89
388,32.33,20,POST,124,112,247.51,105.46,0.954294,24910331.0,1666667.0,1666667.0,2222222.0,19354776.0,4258051.0,15096725.0,11322544.0,11322544.0,1074788072.0,0,247.51
388,32.33,21,POST,112,100,233.41,105.46,0.959089,23609198.0,1666667.0,1666667.0,2222222.0,18053642.0,3971801.0,14081841.0,10561381.0,10561381.0,1077741401.0,0,233.41
388,32.33,22,POST,100,88,236.52,105.46,0.963909,24044172.0,1666667.0,1666667.0,2222222.0,18488616.0,4067496.0,14421121.0,10815840.0,10815840.0,1178018931.0,0,236.52
388,32.33,23,POST,88,76,245.86,105.46,0.968753,25119002.0,1666667.0,1666667.0,2222222.0,19563446.0,4303958.0,15259488.0,11444616.0,11444616.0,1322395605.0,0,245.86
388,32.33,24,POST,76,64,254.33,105.46,0.973621,26114425.0,1666667.0,1666667.0,2222222.0,20558869.0,4522951.0,16035918.0,12026939.0,12026939.0,1466685790.0,0,254.33
388,32.33,25,POST,64,52,225.74,105.46,0.978513,23295740.0,1666667.0,1666667.0,2222222.0,17740185.0,3902841.0,13837344.0,10378008.0,10378008.0,1329777470.0,0,225.74
388,32.33,26,POST,52,40,219.26,105.46,0.98343,22740539.0,1666667.0,1666667.0,2222222.0,17184983.0,3780696.0,13404287.0,10053215.0,10053215.0,1348231190.0,0,219.26
388,32.33,27,POST,40,28,209.69,105.46,0.988372,21857620.0,1666667.0,1666667.0,2222222.0,16302065.0,3586454.0,12715611.0,9536708.0,9536708.0,1334044122.0,0,209.69
388,32.33,28,POST,28,16,226.99,105.46,0.993339,23779331.0,1666667.0,1666667.0,2222222.0,18223776.0,4009231.0,14214545.0,10660909.0,10660909.0,1550844932.0,0,226.99
388,32.33,29,POST,16,4,251.83,105.46,0.998331,26514105.0,1666667.0,1666667.0,2222222.0,20958550.0,4610881.0,16347669.0,12260751.0,12260751.0,1849817870.0,0,251.83
388,32.33,30,PRE,4,0,255.59,105.46,1.0,26955526.0,1666667.0,1666667.0,2222222.0,21399971.0,4707994.0,16691977.0,12518983.0,0.0,1804659131.0,0,
389,32.42,10,POST,245,233,251.22,106.28,0.907259,24224179.0,1666667.0,1666667.0,0.0,20890846.0,4595986.0,16294860.0,12221145.0,12221145.0,76358639.0,0,251.22
389,32.42,11,POST,233,221,270.52,106.28,0.911819,26215786.0,1666667.0,1666667.0,0.0,22882453.0,5034140.0,17848313.0,13386235.0,13386235.0,222681862.0,0,270.52
389,32.42,12,POST,221,209,267.81,106.28,0.916401,26083437.0,1666667.0,1666667.0,0.0,22750104.0,5005023.0,17745081.0,13308811.0,13308811.0,354393114.0,0,267.81
389,32.42,13,POST,209,197,265.18,106.28,0.921006,25957124.0,1666667.0,1666667.0,0.0,22623790.0,4977234.0,17646557.0,13234917.0,13234917.0,479703056.0,0,265.18
389,32.42,14,POST,197,185,267.36,106.28,0.925634,26302579.0,1666667.0,1666667.0,0.0,22969246.0,5053234.0,17916012.0,13437009.0,13437009.0,611411222.0,0,267.36
389,32.42,15,POST,185,173,266.86,106.28,0.930285,26384545.0,1666667.0,1666667.0,2222222.0,20828990.0,4582378.0,16246612.0,12184959.0,12184959.0,663039018.0,0,266.86
389,32.42,16,POST,173,161,258.82,106.28,0.93496,25718775.0,1666667.0,1666667.0,2222222.0,20163219.0,4435908.0,15727311.0,11795483.0,11795483.0,743090693.0,0,258.82
389,32.42,17,POST,161,149,254.5,106.28,0.939658,25416729.0,1666667.0,1666667.0,2222222.0,19861174.0,4369458.0,15491715.0,11618787.0,11618787.0,828030766.0,0,254.5
389,32.42,18,POST,149,137,275.19,106.28,0.94438,27621202.0,1666667.0,1666667.0,2222222.0,22065646.0,4854442.0,17211204.0,12908403.0,12908403.0,1022788332.0,0,275.19
389,32.42,19,POST,137,125,279.89,106.28,0.949126,28233197.0,1666667.0,1666667.0,2222222.0,22677641.0,4989081.0,17688560.0,13266420.0,13266420.0,1153043167.0,0,279.89
389,32.42,20,POST,125,113,247.51,106.28,0.953895,25093123.0,1666667.0,1666667.0,2222222.0,19537567.0,4298265.0,15239302.0,11429477.0,11429477.0,1078023050.0,0,247.51
389,32.42,21,POST,113,101,233.41,106.28,0.958689,23782441.0,1666667.0,1666667.0,2222222.0,18226886.0,4009915.0,14216971.0,10662728.0,10662728.0,1081859715.0,0,233.41
389,32.42,22,POST,101,89,236.52,106.28,0.963506,24220607.0,1666667.0,1666667.0,2222222.0,18665052.0,4106311.0,14558740.0,10919055.0,10919055.0,1183110397.0,0,236.52
389,32.42,23,POST,89,77,245.86,106.28,0.968348,25303324.0,1666667.0,1666667.0,2222222.0,19747768.0,4344509.0,15403259.0,11552445.0,11552445.0,1328573472.0,0,245.86
389,32.42,24,POST,77,65,254.33,106.28,0.973214,26306052.0,1666667.0,1666667.0,2222222.0,20750496.0,4565109.0,16185387.0,12139040.0,12139040.0,1473982739.0,0,254.33
389,32.42,25,POST,65,53,225.74,106.28,0.978105,23466684.0,1666667.0,1666667.0,2222222.0,17911128.0,3940448.0,13970680.0,10478010.0,10478010.0,1337276305.0,0,225.74
389,32.42,26,POST,53,41,219.26,106.28,0.98302,22907408.0,1666667.0,1666667.0,2222222.0,17351852.0,3817408.0,13534445.0,10150834.0,10150834.0,1356346893.0,0,219.26
389,32.42,27,POST,41,29,209.69,106.28,0.987959,22018011.0,1666667.0,1666667.0,2222222.0,16462455.0,3621740.0,12840715.0,9630536.0,9630536.0,1342605341.0,0,209.69
389,32.42,28,POST,29,17,226.99,106.28,0.992924,23953823.0,1666667.0,1666667.0,2222222.0,18398268.0,4047619.0,14350649.0,10762987.0,10762987.0,1560761012.0,0,226.99
389,32.42,29,POST,17,5,251.83,106.28,0.997914,26708665.0,1666667.0,1666667.0,2222222.0,21153109.0,4653684.0,16499425.0,12374569.0,12374569.0,1861501934.0,0,251.83
389,32.42,30,PRE,5,0,255.08,106.28,1.0,27110473.0,1666667.0,1666667.0,2222222.0,21554917.0,4742082.0,16812836.0,12609627.0,0.0,1831575670.0,0,
390,32.5,10,POST,246,234,251.22,106.86,0.906881,24345159.0,1666667.0,1666667.0,0.0,21011826.0,4622602.0,16389224.0,12291918.0,12291918.0,65935763.0,0,251.22
390,32.5,11,POST,234,222,270.52,106.86,0.911438,26346712.0,1666667.0,1666667.0,0.0,23013379.0,5062943.0,17950436.0,13462827.0,13462827.0,212508447.0,0,270.52
390,32.5,12,POST,222,210,267.81,106.86,0.916018,26213702.0,1666667.0,1666667.0,0.0,22880369.0,5033681.0,17846688.0,13385016.0,13385016.0,345471213.0,0,267.81
390,32.5,13,POST,210,198,265.18,106.86,0.920621,26086758.0,1666667.0,1666667.0,0.0,22753425.0,5005753.0,17747671.0,13310754.0,13310754.0,471970519.0,0,265.18
390,32.5,14,POST,198,186,267.36,106.86,0.925247,26433939.0,1666667.0,1666667.0,0.0,23100605.0,5082133.0,18018472.0,13513854.0,13513854.0,604663861.0,0,267.36
390,32.5,15,POST,186,174,266.86,106.86,0.929897,26516314.0,1666667.0,1666667.0,2222222.0,20960759.0,4611367.0,16349392.0,12262044.0,12262044.0,658283083.0,0,266.86
390,32.5,16,POST,174,162,258.82,106.86,0.934569,25847219.0,1666667.0,1666667.0,2222222.0,20291664.0,4464166.0,15827498.0,11870623.0,11870623.0,739478534.0,0,258.82
390,32.5,17,POST,162,150,254.5,106.86,0.939266,25543665.0,1666667.0,1666667.0,2222222.0,19988109.0,4397384.0,15590725.0,11693044.0,11693044.0,825402258.0,0,254.5
